supplier,supplier_code,invoice_description,lightspeed_product,cost_per_unit_incl_gst,basis,pack_size,pack_qty,pack_unit,cost_per_base_unit,venue,source_invoice,invoice_date,in_bounds,note
Select Fresh,XDCAR05,CARROT DICED 5MM KG,,3.1000,per_kg,1,,,,harry_gatos,3084903,2026-07-15,yes,
Select Fresh,XSHRCAB,CABBAGE GREEN SHREDDED,,4.2000,per_kg,1,,,,harry_gatos,3084903,2026-07-15,yes,
Select Fresh,XSHRCAR,CARROT SHREDDED,,2.8000,per_kg,1,,,,harry_gatos,3084903,2026-07-15,yes,
B&E,11605,ANTIPASTO - CHARGRILLED EGGPLANT 2KG TUB (4) MEZZAT,,21.9000,per_unit,1,,,,stowaway,6969915,2026-07-16,yes,
B&E,12776,CHICKEN BREAST (F) SLICE 5MM PREMIUM 5KG BAG,,61.0000,per_unit,1,,,,stowaway,6969915,2026-07-16,yes,5.00 KG = ONE bag
B&E,17723,YOGHURT - GREEK 2KG PROCAL,,14.5000,per_unit,1,,,,stowaway,6969915,2026-07-16,yes,
B&E,18484,CANNED - ANCHOVY FILLETS IN OIL 690G(12) SELESTA,,18.0000,per_unit,1,,,,stowaway,6969915,2026-07-16,yes,GST-free
B&E,19626,SAUSAGE - MILD SPANISH CHORIZO 1KG (15) PENDLE,,13.7000,per_kg,1,,,,stowaway,6969915,2026-07-16,yes,
B&E,28087,CHILLI - FLAKE / CRUSHED 1KG CSI,,13.7000,per_unit,1,,,,stowaway,6969915,2026-07-16,yes,
Foodlink,100487,CHEESE CAMEMBERT 125GM Rosenberg,,45.6000,per_unit,1,,,,stowaway,SI4467596,2026-07-16,yes,UOM CTN-12; stock unit UNKNOWN
Foodlink,100831,CORN CHIPS ROSITA TRI 6X500GM,,47.3000,per_unit,1,,,,stowaway,SI4467596,2026-07-16,yes,TAXABLE - 43.00 ex x1.1
Foodlink,101112,FLOUR TORTILLAS 12X63GM 10INCH,,33.0000,per_unit,1,,,,stowaway,SI4467596,2026-07-16,yes,UOM CTN-6; stock unit UNKNOWN
Foodlink,102689,SQUID PINEAPPLE CUT IMP U5 5KG,,57.0000,per_unit,1,,,,stowaway,SI4467596,2026-07-16,yes,GST-free
Foodlink,103272,BARRAMUNDI FILLETS IMP 200/300 S/OFF 5KG,,83.0000,per_unit,1,,,,stowaway,SI4467596,2026-07-16,yes,GST-free
Fresh Fruit Team,BRL,Broccolini,,33.6000,per_unit,1,,,,stowaway,INB00111435,2026-07-16,yes,Box
Fresh Fruit Team,CELE,Celeriac,,10.8000,per_unit,1,,,,stowaway,INB00111435,2026-07-16,yes,Each
Fresh Fruit Team,KITCFKG,Cauliflower Florets,,7.9000,per_kg,1,,,,stowaway,INB00111435,2026-07-16,yes,
Fresh Fruit Team,KITCSKG,Coleslaw,,7.9000,per_kg,1,,,,stowaway,INB00111435,2026-07-16,yes,
Fresh Fruit Team,PJEA,Pumpkin Jap,,2.3000,per_unit,1,,,,stowaway,INB00111435,2026-07-16,yes,Each
Fresh Fruit Team,TCPUN,Tomatoes Cherry,,1.7600,per_unit,1,,,,stowaway,INB00111435,2026-07-16,yes,Punnet
Jun Pacific,HA8204606,"""S&B"" EX (Mild) Torokeru Curry Flake 20/1kg",,9.4500,per_kg,1,,,,stowaway,NB10521714,2026-07-16,yes,
Jun Pacific,HA8204612,"""S&B"" EX Golden Curry Mid Hot 10/1kg",,12.1000,per_kg,1,,,,stowaway,NB10521714,2026-07-16,yes,
Jun Pacific,KF8524001,"""Jun"" Frozen Soybean (Edamame) 20/454gm",,2.5000,per_unit,1,,,,stowaway,NB10521714,2026-07-16,yes,
Jun Pacific,QB8514617,"""Jun"" Marumatsu Vegetable Dumpling 10/800gm",,9.3500,per_unit,1,,,,stowaway,NB10521714,2026-07-16,yes,
Sun Circle,,Beef & Cabbage Dumpling 600g x 24,,4.5000,per_unit,1,,,,harry_gatos,16961,2026-07-16,yes,HANDWRITTEN
Sun Circle,,Chicken & Corn Dumpling 600g x 24,,4.5000,per_unit,1,,,,harry_gatos,16961,2026-07-16,yes,HANDWRITTEN
Sun Circle,,Pork & Parsley Dumpling 600g x 24,,4.5000,per_unit,1,,,,harry_gatos,16961,2026-07-16,yes,HANDWRITTEN
Sun Circle,,Prawn Har Gao (Large) 1000g x 15,,32.0000,per_unit,1,,,,harry_gatos,16961,2026-07-16,yes,HANDWRITTEN
Fresh Fruit Team,AH20T,Avocado Hass,,30.8000,per_unit,1,,,,stowaway,INB00111714,2026-07-18,yes,Tray
Fresh Fruit Team,KITCD5MM,Carrot Diced 5mm,,3.9000,per_kg,1,,,,stowaway,INB00111714,2026-07-18,yes,
Fresh Fruit Team,KITCELD5MM,Celery Diced 5mm,,5.9000,per_kg,1,,,,stowaway,INB00111714,2026-07-18,yes,
Fresh Fruit Team,KITCFKG,Cauliflower Florets,,7.9000,per_kg,1,,,,stowaway,INB00111714,2026-07-18,yes,
Fresh Fruit Team,KITCRAGKG,Coleslaw Red And Green,,7.9000,per_kg,1,,,,stowaway,INB00111714,2026-07-18,yes,
Fresh Fruit Team,KITMUDKG,Mushroom Diced,,11.9000,per_kg,1,,,,stowaway,INB00111714,2026-07-18,yes,
Fresh Fruit Team,KITOWDKG,Onion White Diced,,9.5000,per_kg,1,,,,stowaway,INB00111714,2026-07-18,yes,
Fresh Fruit Team,LCBTPEA,Lettuce Cos Baby Twin Pack,,2.7500,per_unit,1,,,,stowaway,INB00111714,2026-07-18,yes,Each
Fresh Fruit Team,LREA,Lettuce Radicchio,,6.0500,per_unit,1,,,,stowaway,INB00111714,2026-07-18,yes,Each
Fresh Fruit Team,OSKG,Onion Spanish,,2.4200,per_kg,1,,,,stowaway,INB00111714,2026-07-18,yes,
Fresh Fruit Team,CL20KGBX,Carrot Large,,1.3200,per_kg,20,,,,stowaway,INB00111833,2026-07-20,yes,20kg box @ 26.40
Fresh Fruit Team,EGL7BX,Eggs 700 Grams,,48.0000,per_unit,1,,,,stowaway,INB00111833,2026-07-20,yes,Box
Fresh Fruit Team,GRREA,Grapefruit Ruby Red,,1.3200,per_unit,1,,,,stowaway,INB00111833,2026-07-20,yes,Each
Fresh Fruit Team,HCDRMB,Herb Coriander,,7.7000,per_unit,1,,,,stowaway,INB00111833,2026-07-20,yes,bunch
Fresh Fruit Team,HCMB,Herb Chives,,13.2000,per_unit,1,,,,stowaway,INB00111833,2026-07-20,yes,bunch
Fresh Fruit Team,LCBTPBX,Lettuce Cos Baby Twin Pack,,27.5000,per_unit,1,,,,stowaway,INB00111833,2026-07-20,yes,Box
Fresh Fruit Team,LREA,Lettuce Radicchio,,6.0500,per_unit,1,,,,stowaway,INB00111833,2026-07-20,yes,Each
Fresh Fruit Team,OSKG,Onion Spanish,,2.4200,per_kg,1,,,,stowaway,INB00111833,2026-07-20,yes,
Fresh Fruit Team,POTCOBX,Potato Cocktail (Box),,49.5000,per_unit,1,,,,stowaway,INB00111833,2026-07-20,yes,Box
Fresh Fruit Team,cauli-ea,Cauliflower,,4.4000,per_unit,1,,,,stowaway,INB00111833,2026-07-20,yes,Each
Bacchus,PETDETROSE,Petit Detour Rose 2024,,15.9642,per_bottle,12,1,ea,15.9642,stowaway,INV495481,2026-07-22,yes,Discount 10% applied to net amount before WET calculation; WET = 135.00 × 0.29 = 39.15 ✓; GST = (135.00 + 39.15) × 0.10 = 17.42 ✓; Gross = 135.00 × 1.29 × 1.1 = 191.57 ✓
Gulli,AGBGARBRE-B,"Australian Garlic Bread- 9"" x 40",,59.8100,per_unit,1,1,ea,59.8100,stowaway,CI-429895,2026-07-22,yes,
Gulli,CALABRESE/CASTLE-UC4,KRC- Sliced Calabrese Mild Salami 1kg,,26.0600,per_unit,1,1,kg,26.0600,stowaway,CI-429895,2026-07-22,yes,
Gulli,GUZBAS2-UC4,Guzzardi- Basil Pesto Caterers 2kg,,19.2000,per_unit,1,2,kg,9.6000,stowaway,CI-429895,2026-07-22,yes,
Gulli,INSERTSMALL-U,Pizza Box Inserts 22.5cm x 100,,11.0550,per_unit,1,1,ea,11.0550,stowaway,CI-429895,2026-07-22,yes,
Gulli,MANFLOPIZ-U,Manildra- Gem West Pizza Flour 12.5kg,,13.8000,per_unit,1,12.5,kg,1.1040,stowaway,CI-429895,2026-07-22,yes,
Gulli,MOZZARELLA2KG-UC4,Big Cheese- Shredded Mozzarella 2kg,,21.0000,per_unit,1,2,kg,10.5000,stowaway,CI-429895,2026-07-22,yes,
Gulli,PAEBOC1-UC6,Paesanella- Bocconcini 1kg,,17.4000,per_unit,1,1,kg,17.4000,stowaway,CI-429895,2026-07-22,yes,
Gulli,PBLTB11-U,"B Flute Lock Top 11"" Pizza Boxes x 50",,24.1010,per_unit,1,1,ea,24.1010,stowaway,CI-429895,2026-07-22,yes,
Gulli,PBLTB13-U,"B Flute Lock Top 13"" Pizza Boxes x 50",,32.1310,per_unit,1,1,ea,32.1310,stowaway,CI-429895,2026-07-22,yes,
Gulli,VEGD004-UC10,Dairy-Free (Vegan) Shredded Mozzarella 500g,,9.0000,per_unit,1,0.5,kg,18.0000,stowaway,CI-429895,2026-07-22,yes,
Gulli,WINORE-UC10,Oregano Leaves Rubbed 500g,,10.0000,per_unit,1,0.5,kg,20.0000,stowaway,CI-429895,2026-07-22,yes,
Gulli,ZAMSALPEPSLI-UC5,Zammit- Sliced Pepperoni Salami 3kg,,49.0000,per_unit,1,3,kg,16.3333,stowaway,CI-429895,2026-07-22,yes,
Select Fresh,CHLR,CHILLI RED LONG KG,,13.5000,per_kg,1,,,,harry_gatos,3092061,2026-07-22,yes,
Select Fresh,CHOI,CHOI SUM BCH,,2.2000,per_unit,1,,,,harry_gatos,3092061,2026-07-22,yes,bunch
Select Fresh,EG700P,EGG 700GM PACK (DOZ),,5.8000,per_unit,1,,,,harry_gatos,3092061,2026-07-22,yes,doz
Select Fresh,HCHI,HERB CHIVES BCH,,2.7000,per_unit,1,,,,harry_gatos,3092061,2026-07-22,yes,bunch
Select Fresh,ONIBK,ONION BROWN KG,,2.4000,per_kg,1,,,,harry_gatos,3092061,2026-07-22,yes,
Select Fresh,PRPOTP,POTATO PEELED PROCESSING KG,,3.8000,per_kg,1,,,,harry_gatos,3092061,2026-07-22,yes,
Select Fresh,SHAL,SHALLOT BCH,,3.0000,per_unit,1,,,,harry_gatos,3092061,2026-07-22,yes,bunch
Select Fresh,XCAUFL,CAULIFLOWER FLORETS,,6.0000,per_kg,1,,,,harry_gatos,3092061,2026-07-22,yes,
Select Fresh,XDCAR05,CARROT DICED 5MM KG,,3.1000,per_kg,1,,,,harry_gatos,3092061,2026-07-22,yes,
Select Fresh,XSHRCAB,CABBAGE GREEN SHREDDED,,4.2000,per_kg,1,,,,harry_gatos,3092061,2026-07-22,yes,
Select Fresh,XSHRCAR,CARROT SHREDDED,,2.8000,per_kg,1,,,,harry_gatos,3092061,2026-07-22,yes,
B&E,10300,FZ COOKED MINI KOREAN,,92.4000,per_unit,1,1,box,92.4000,stowaway,7004324,2026-07-23,yes,CTN
B&E,10737,CHICKEN WING NIBBLE 15KG,,6.0000,per_kg,1,1,kg,6.0000,stowaway,7004481,2026-07-23,yes,KG
B&E,10796,PROSCIUTTO SLICED 500G #,,28.0000,per_kg,1,1,kg,28.0000,stowaway,7003742,2026-07-23,yes,KG
B&E,10823,STAINLESS STEEL,,7.1500,per_unit,1,1,ea,7.1500,stowaway,7004324,2026-07-23,yes,PK
B&E,11602,ANTIPASTO - SUNDRIED,,25.6000,per_unit,1,1,ea,25.6000,stowaway,7003742,2026-07-23,yes,UNIT
B&E,11605,ANTIPASTO - CHARGRILLED,,21.9000,per_unit,1,1,ea,21.9000,stowaway,7003742,2026-07-23,yes,UNIT
B&E,12776,CHICKEN BREAST (F) SLICE,,12.2000,per_kg,1,1,kg,12.2000,stowaway,7003742,2026-07-23,yes,KG
B&E,13466,BACON - CAFE BACON HALF,,10.0000,per_kg,1,1,kg,10.0000,stowaway,7003742,2026-07-23,yes,KG
B&E,14277,TURKEY HALF BREAST SKIN,,17.0000,per_kg,1,1,kg,17.0000,stowaway,7002396,2026-07-23,yes,KG
B&E,14580,TOMATO - PIZZA SAUCE,,35.0000,per_unit,1,1,box,35.0000,stowaway,7003742,2026-07-23,yes,CTN
B&E,14591,FZ PIZZA - GLUTEN FREE,,88.7500,per_unit,1,1,box,88.7500,stowaway,7003742,2026-07-23,yes,CTN
B&E,15555,FZ CHIPS - CRISPY COATED,,40.0000,per_unit,1,1,box,40.0000,stowaway,7004481,2026-07-23,yes,CTN
B&E,16155,SPONGE SCOURER -,,8.4700,per_unit,1,1,ea,8.4700,stowaway,7004324,2026-07-23,yes,PK
B&E,16357,FRESH - SOUR CREAM 2L,,20.0000,per_unit,1,2,L,10.0000,stowaway,7003742,2026-07-23,yes,UNIT
B&E,17670,FRESH PORK - LEG ROAST,,10.0000,per_kg,1,1,kg,10.0000,stowaway,7004481,2026-07-23,yes,KG
B&E,17723,YOGHURT - GREEK 2KG,,14.5000,per_unit,1,2,kg,7.2500,stowaway,7003742,2026-07-23,yes,TUB
B&E,18310,CANNED - PINEAPPLE PIZZA,,8.4000,per_unit,1,1,ea,8.4000,stowaway,7003742,2026-07-23,yes,CAN
B&E,18484,CANNED - ANCHOVY FILLETS,,18.0000,per_unit,1,1,ea,18.0000,stowaway,7003742,2026-07-23,yes,UNIT
B&E,19626,SAUSAGE - MILD SPANISH,,13.7000,per_kg,1,1,kg,13.7000,stowaway,7003742,2026-07-23,yes,KG
B&E,19941,FZ VEGETABLES - IQF CORN,,10.8000,per_unit,1,1,ea,10.8000,stowaway,7003742,2026-07-23,yes,PK
B&E,27544,HAM - SOCCERBALL SLICED,,12.7000,per_unit,1,1,ea,12.7000,stowaway,7003742,2026-07-23,yes,PK
Cookers,,CFM Sunpower Oil,,2.80,per_unit,1,1,L,2.8000,stowaway,INV-301041,2026-07-23,yes,"Supplier is not in suppliers.yaml (Cordless Filter Machine / SWAP&GO OILS). supplier_key 'cookers' is a best-guess for bulk oils; verify. No item code on invoice.; Qty is in litres (Quantity(L)). unit_price derived: 224.00/80 = 2.80, matches stated Unit Price."
Foodlink,100164,BBQ SAUCE 4LT Heinz,,13.90,per_unit,1,4,L,3.4750,stowaway,SI4480679,2026-07-23,yes,EA
Foodlink,100180,BEANS EDAMAME SOY 350GM FROZEN (WITH SHELL),,3.80,per_unit,1,0.35,kg,10.8571,harry_gatos,SI4480685,2026-07-23,yes,GST-free food line; ex == incl
Foodlink,100487,CHEESE CAMEMBERT 125GM Rosenberg,,3.80,per_unit,12,1,box,3.8000,stowaway,SI4480678,2026-07-23,yes,CTN-12
Foodlink,100848,CORN FLOUR MAIZE GLUTEN FREE 5KG Edlyn,,23.00,per_unit,1,5,kg,4.6000,harry_gatos,SI4480685,2026-07-23,yes,GST-free food line; ex == incl
Foodlink,101732,MUSTARD DIJON 2.5KG Masterfoods,,26.00,per_unit,1,2.5,kg,10.4000,stowaway,SI4480678,2026-07-23,yes,EA
Foodlink,101869,OLIVES WHOLE LEMON & GARLIC MARINATED 10KG (8KG. DW) Sandhurst,,83.50,per_unit,1,10,kg,8.3500,stowaway,SI4480678,2026-07-23,yes,EA
Foodlink,102473,FRANK'S HOT SAUCE 1GALLN 3.8L Franks,,32.50,per_unit,1,3.8,L,8.5526,stowaway,SI4480679,2026-07-23,yes,EA
Foodlink,102601,SMOKEY BBQ SAUCE 3LT Sunshine,,12.50,per_unit,1,3,L,4.1667,stowaway,SI4480679,2026-07-23,yes,EA
Foodlink,106937,RICE JASMINE 20KG Trading,,44.00,per_unit,1,20,kg,2.2000,stowaway,SI4480678,2026-07-23,yes,EA
Foodlink,108784,PIZZA DOUGH BALLS 55X200GM Buvetti,,70.00,per_unit,1,1,box,70.0000,stowaway,SI4480678,2026-07-23,yes,CTN
Foodlink,108970,CHEESE MEXICAN BLEND SHREDDED 2KG Universal,,30.00,per_unit,1,2,kg,15.0000,stowaway,SI4480678,2026-07-23,yes,EA
Foodlink,110277,SCHNITZEL PLANT PROTEIN 16X150GM V2 Food,,56.00,per_unit,1,1,box,56.0000,stowaway,SI4470004,2026-07-23,yes,Credit memo document; GST column shows 0.00 — line is GST-free; Amount shown as 56.00 both ex-GST and incl-GST (same value confirms GST-free)
Fresh Fruit Team,BRL Box,BRL Box,,36.00,per_unit,1,1,ea,36.0000,stowaway,INB00112328,2026-07-23,yes,Broccolini
Fresh Fruit Team,CELE Each,CELE Each,,10.80,per_unit,1,1,ea,10.8000,stowaway,INB00112328,2026-07-23,yes,Celeriac
Fresh Fruit Team,HCDRMB Market,Coriander,,7.70,per_unit,1,1,ea,7.7000,stowaway,INB00112328,2026-07-23,yes,Herb
Fresh Fruit Team,HCMB Market,Chives,,15.40,per_unit,1,1,ea,15.4000,stowaway,INB00112328,2026-07-23,yes,Herb
Fresh Fruit Team,HPCONB Bunch,Parsley Continental,,1.65,per_unit,1,1,ea,1.6500,stowaway,INB00112328,2026-07-23,yes,Herb
Fresh Fruit Team,HTBCH Bunch,Thyme,,2.20,per_unit,1,1,ea,2.2000,stowaway,INB00112328,2026-07-23,yes,Herb
Fresh Fruit Team,KITOSPKG Kilogram,Spanish Peeled,,5.90,per_unit,1,1,ea,5.9000,stowaway,INB00112328,2026-07-23,yes,Onion
Fresh Fruit Team,PCW20BG 20kg,Chat Washed,,44.00,per_unit,1,1,ea,44.0000,stowaway,INB00112328,2026-07-23,yes,bag Potato
Fresh Fruit Team,TCPUN Punnet,Cherry,,1.98,per_unit,1,1,ea,1.9800,stowaway,INB00112328,2026-07-23,yes,Tomatoes
Fresh Fruit Team,TGL10BX Box,Gourmet Large,,42.56,per_unit,1,1,ea,42.5600,stowaway,INB00112328,2026-07-23,yes,Tomatoes
Jun Pacific Corporation Pty Ltd,BF7517145,“Kobayashi” Gluten Free Ramen Noodle,,3.5000,per_unit,1,1,ea,3.5000,stowaway,NB10524199,2026-07-23,yes,
Jun Pacific Corporation Pty Ltd,DE81595,"""Jun"" Roasted Sesame Seed White",,9.4600,per_unit,1,1,ea,9.4600,stowaway,NB10524199,2026-07-23,yes,
Jun Pacific Corporation Pty Ltd,EB8202792,"""Bulldog"" Tonkatsu Sauce",,11.0500,per_unit,1,1,ea,11.0500,stowaway,NB10524199,2026-07-23,yes,
Jun Pacific Corporation Pty Ltd,JB8203032,"""Momoya"" Kimchi Sauce Value Pack",,8.6000,per_unit,1,1,ea,8.6000,stowaway,NB10524199,2026-07-23,yes,
Jun Pacific Corporation Pty Ltd,KF8524001,“Jun” Frozen Soybean (Edamame),,2.5000,per_unit,1,1,ea,2.5000,stowaway,NB10524199,2026-07-23,yes,
Jun Pacific Corporation Pty Ltd,QB8514617,“Jun” Marumatsu Vegetable Dumpling 39-41pcs (Vegetable,,9.3500,per_unit,1,1,ea,9.3500,stowaway,NB10524199,2026-07-23,yes,
Jun Pacific Corporation Pty Ltd,SJ7520704,“Yamasan” Fish Cake (Naruto Maki),,2.8000,per_unit,1,1,ea,2.8000,stowaway,NB10524199,2026-07-23,yes,
Select Fresh,BROLB,BROCCOLINI BABY BCH,,4.60,per_unit,1,1,ea,4.6000,harry_gatos,3094317,2026-07-23,yes,BUNCH
Select Fresh,CARK,CARROT KG,,2.40,per_kg,1,1,kg,2.4000,harry_gatos,3094317,2026-07-23,yes,KG
Select Fresh,CORNE,CORN ON COB EA,,2.50,per_unit,1,1,ea,2.5000,harry_gatos,3094317,2026-07-23,yes,EACH
Select Fresh,HRMIN,HERB MINT ROUND LEAF BCH,,1.30,per_unit,1,1,ea,1.3000,stowaway,3094305,2026-07-23,yes,BUNCH
Select Fresh,JURUB,JUICE RUBY GRAPEFRUIT 2LTR,,5.80,per_unit,1,2,L,2.9000,stowaway,3094313,2026-07-23,yes,BOTTLE
Select Fresh,LEMAMALK,LEMON AMALFI KG,,6.40,per_kg,1,1,kg,6.4000,stowaway,3094313,2026-07-23,yes,KG
Select Fresh,LETGMB,LETTUCE BABY GEM BAG,,4.30,per_unit,1,1,ea,4.3000,harry_gatos,3094317,2026-07-23,yes,BAG
Sun Circle Food Manufacturing Pty Ltd,,Beef & Cabbage Dumpling 佳冠牛肉高麗菜水餃 - 600g x 24,,4.50,per_unit,1,0.6,kg,7.5000,harry_gatos,16962,2026-07-23,yes,Handwritten. 48 x 4.50 = 216.
